Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
196,46.357,48.432,0.02530533,-0.1229116,5.410049,5.349823,33.34,33.34,Sess03_script05_F004,happy,4,3.1,happy,4,3,happy,3,3,happy,4,3,happy,5,3,happy,4,4,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
197,48.432,49.969,-0.1229116,-0.1915975,5.349823,5.280627,33.34,33.31,Sess03_script05_M005,neutral;happy,3.9,3.1,happy,4,3,happy,3,3,neutral,4,3,happy,5,3,happy,4,4,neutral,4,3,neutral,3,3,happy,4,3,neutral,4,3,neutral,4,3
198,49.969,51.598,-0.1915975,-0.5784075,5.280627,5.333165,33.31,33.33,Sess03_script05_F005,neutral,3.8,3.1,neutral,3,3,neutral,3,3,happy,3,3,neutral,5,3,happy,4,4,neutral,4,3,neutral,4,3,happy,4,3,neutral,4,3,neutral,4,3
199,51.598,55.572,-0.5784075,-0.1482169,5.333165,4.967411,33.33,33.34,Sess03_script05_M006,neutral,3,3.1,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,4,4,neutral,3,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3
200,55.572,71.054,-0.1482169,-0.2458232,4.967411,4.789295,33.34,33.55,Sess03_script05_M007,neutral,3,3,surprise,3,3,surprise,3,3,neutral,3,3,neutral,3,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
201,71.054,83.586,-0.2458232,-0.2205178,4.789295,4.791858,33.55,33.66,Sess03_script05_F006,surprise,2.5,3.1,surprise,3,3,surprise,3,3,surprise,2,3,surprise,1,5,neutral,3,3,surprise,2,2,neutral,3,3,surprise,2,3,neutral,3,3,neutral,3,3
202,83.586,85.214,-0.2205178,0.02892037,4.791858,4.67525,33.66,33.63,Sess03_script05_M008,surprise,2.2,3.6,surprise,2,3,surprise,2,4,surprise,2,4,surprise,1,5,surprise,3,4,surprise,2,2,neutral,3,3,surprise,2,4,surprise,3,4,surprise,2,3
203,85.214,94.129,0.02892037,0.07953102,4.67525,5.055099,33.63,33.63,Sess03_script05_F007,surprise,2.2,3.3,surprise,2,2,surprise,3,4,surprise,2,3,surprise,1,5,surprise,2,4,surprise,2,2,neutral,4,3,surprise,2,4,neutral,2,3,surprise,2,3
204,94.129,100.353,0.07953102,-0.08314607,5.055099,4.947461,33.63,33.65,Sess03_script05_M009,surprise,1.8,3.7,surprise,2,3,surprise,2,3,surprise,2,4,surprise,1,5,surprise,1,5,surprise,2,2,surprise,2,4,surprise,2,4,surprise,2,4,surprise,2,3
205,100.353,118.958,-0.08314607,-0.3723498,4.947461,4.776481,33.65,33.68,Sess03_script05_F008,surprise,2,3.6,surprise,2,3,surprise,3,3,sad,2,3,surprise,1,5,surprise,1,5,surprise,2,2,surprise,2,4,surprise,2,4,surprise,3,4,sad,2,3
206,118.958,127.433,-0.3723498,-0.1012213,4.776481,4.695752,33.68,33.77,Sess03_script05_M010,surprise,1.8,4,surprise,2,4,surprise,2,4,surprise,2,4,surprise,1,5,surprise,1,5,sad,2,2,surprise,2,4,fear,2,4,surprise,2,4,sad,2,4
207,127.433,130.265,-0.1012213,-0.03253542,4.695752,4.676531,33.77,33.77,Sess03_script05_F009,surprise,1.8,3.4,surprise,2,4,surprise,2,3,surprise,2,3,surprise,1,5,surprise,1,5,sad,1,1,neutral,2,3,fear,2,4,neutral,3,3,sad,2,3
208,130.265,132.941,-0.03253542,-0.01446019,4.676531,4.785451,33.77,33.79,Sess03_script05_M011,surprise,2,3.4,surprise,3,4,surprise,3,3,surprise,2,3,surprise,1,5,surprise,1,4,sad,1,1,neutral,2,4,fear,2,4,neutral,3,3,sad,2,3
209,132.941,137.448,-0.01446019,-0.2385931,4.785451,4.768793,33.79,33.81,Sess03_script05_F010,sad,2,3.3,surprise,3,3,sad,3,3,surprise,2,3,sad,1,5,surprise,1,5,sad,1,1,angry,2,3,fear,2,4,neutral,3,3,sad,2,3
210,137.448,139.806,-0.2385931,-0.07591598,4.768793,4.743165,33.81,33.81,Sess03_script05_M012,sad,1.9,3.3,fear,3,3,sad,2,3,surprise,2,3,sad,1,5,surprise,1,4,sad,1,1,neutral,2,3,fear,2,4,neutral,3,4,sad,2,3
211,139.806,144.404,-0.07591598,-0.03976551,4.743165,4.775199,33.81,33.81,Sess03_script05_F011,sad,1.8,3.1,fear,2,3,sad,2,3,sad,2,2,sad,1,5,surprise,1,4,sad,1,1,neutral,2,3,fear,2,4,neutral,3,3,sad,2,3
212,144.404,155.383,-0.03976551,-0.007230093,4.775199,4.649621,33.81,33.84,Sess03_script05_M013,angry,1.5,4.5,angry,1,5,angry,2,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,2,5,sad,2,5,angry,2,5,angry,1,5
213,155.383,158.228,-0.007230093,-0.03253542,4.649621,4.729069,33.84,33.84,Sess03_script05_F012,sad,1.5,4.1,sad,1,5,sad,2,4,angry,2,4,sad,1,5,angry,1,5,sad,1,1,angry,2,4,angry,2,5,sad,2,4,sad,1,4
214,158.228,183.424,-0.03253542,-0.5675623,4.729069,4.820049,33.84,33.93,Sess03_script05_M014,sad,1.9,4.2,fear,4,5,sad,2,5,sad,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,4,sad,2,5,surprise,2,4,sad,2,4
215,183.424,187.649,-0.5675623,1.738837,4.820049,5.323642,33.93,33.91,Sess03_script05_F013,sad,1.9,3.6,sad,3,3,sad,2,4,sad,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,2,5,neutral,3,3,sad,2,3
216,187.649,192.793,1.738837,-0.01084514,5.323642,4.922562,33.91,33.95,Sess03_script05_M015,sad,1.7,4,fear,3,4,sad,2,4,sad,2,4,sad,1,5,angry,1,5,angry,1,1,sad,2,4,sad,1,5,angry,2,4,sad,2,4
217,192.793,201.334,-0.01084514,-0.09399121,4.922562,5.563393,33.95,34,Sess03_script05_F014,sad,1.7,3.6,angry,3,3,sad,2,4,surprise,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,surprise,2,3,sad,2,3
218,201.334,204.527,-0.09399121,-0.1409868,5.563393,6.566736,34,34.05,Sess03_script05_M016,sad,1.8,3.4,surprise,3,3,neutral,2,3,surprise,2,4,sad,1,5,sad,1,4,sad,1,1,sad,2,3,sad,2,5,neutral,2,3,sad,2,3
219,204.527,210.386,-0.1409868,0.03253542,6.566736,5.175551,34.05,34.07,Sess03_script05_F015,sad,1.8,3.4,surprise,3,3,neutral,2,3,surprise,2,4,surprise,1,5,sad,1,4,sad,1,1,sad,2,3,sad,2,5,neutral,2,3,sad,2,3
220,210.386,218.461,0.03253542,-0.1988275,5.175551,5.087134,34.07,34.13,Sess03_script05_M017,surprise,1.7,3.7,surprise,2,4,surprise,2,3,surprise,2,4,surprise,1,5,sad,1,5,surprise,1,1,sad,2,3,surprise,2,5,surprise,2,4,surprise,2,3
221,218.461,229.267,-0.1988275,-0.02169028,5.087134,5.078164,34.13,34.16,Sess03_script05_F016,sad,1.7,3.3,surprise,2,2,sad,2,3,surprise,2,3,sad,1,5,sad,1,5,sad,1,1,sad,2,3,surprise,2,5,sad,2,3,sad,2,3
222,229.267,243.365,-0.02169028,0,5.078164,5.181958,34.16,34.23,Sess03_script05_M018,sad,1.8,3.8,fear,4,4,sad,2,4,sad,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,2,5,sad,2,4,sad,1,3
223,243.365,256.21,0,-0.2711285,5.181958,5.171707,34.23,34.18,Sess03_script05_F017,sad,1.8,3.3,sad,3,3,sad,2,4,sad,2,2,sad,1,4,sad,1,5,sad,1,1,sad,2,3,sad,2,5,sad,2,3,sad,2,3
224,256.21,264.223,-0.2711285,0.007230093,5.171707,5.06535,34.18,34.16,Sess03_script05_M019,sad,1.8,3.5,fear,4,3,sad,2,3,sad,2,4,sad,1,4,sad,1,5,sad,1,1,sad,2,3,sad,2,5,sad,2,4,sad,1,3
225,264.223,273.631,0.007230093,-0.1626771,5.06535,5.015375,34.16,34.16,Sess03_script05_F018,sad,1.8,3.2,sad,3,2,sad,2,2,sad,2,4,sad,1,4,sad,1,5,sad,1,1,sad,2,3,sad,2,5,sad,2,3,sad,2,3
226,273.631,281.376,-0.1626771,-0.003615046,5.015375,4.932813,34.16,34.21,Sess03_script05_M020,sad,1.5,3.6,angry,2,4,sad,2,3,sad,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,sad,2,3,sad,1,3
227,281.376,294.42,-0.003615046,-0.1771373,4.932813,4.982788,34.21,34.18,Sess03_script05_F019,sad,1.6,3.3,sad,3,2,sad,2,3,sad,2,3,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,sad,2,3,sad,1,3
228,294.42,295.788,-0.1771373,-0.03253542,4.982788,4.954597,34.18,34.21,Sess03_script05_M021,sad,1.6,3,sad,2,2,sad,1,2,sad,2,2,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,neutral,3,3,sad,2,2
229,295.788,321.346,-0.03253542,-0.06507084,4.954597,4.723943,34.21,34.18,Sess03_script05_F020,sad,1.7,3.1,sad,3,3,sad,2,2,sad,2,2,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,sad,2,3,sad,2,2
230,321.346,322.896,-0.06507084,-0.1915975,4.723943,4.725224,34.18,34.21,Sess03_script05_M022,sad,1.5,3,sad,3,2,sad,1,2,sad,2,2,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,sad,2,3,sad,1,2
231,322.896,348.786,-0.1915975,-0.1626771,4.725224,4.630401,34.21,34.15,Sess03_script05_F021,sad,1.5,3.1,surprise,2,3,sad,2,2,sad,2,2,sad,1,4,sad,1,5,sad,1,1,sad,2,3,sad,1,5,surprise,2,3,sad,1,3
232,348.786,355.6,-0.1626771,-0.07591598,4.630401,4.654747,34.15,34.15,Sess03_script05_M023,sad,1.5,3.5,fear,2,3,sad,2,2,sad,2,4,sad,1,5,sad,1,5,sad,1,1,sad,2,3,sad,1,5,sad,2,4,sad,1,3
233,355.6,372.35,-0.07591598,2.32086,4.654747,4.581707,34.15,34.13,Sess03_script05_M024,sad,1.2,3.5,sad,1,3,sad,1,2,sad,2,4,sad,1,5,sad,1,5,fear,1,1,sad,1,4,sad,1,5,sad,2,3,sad,1,3
234,6.159,19.538,0.02530533,-0.06145579,4.676531,4.441128,33.73,33.66,Sess03_script06_F001,neutral,2.8,3.2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,3,4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3
235,19.538,29.917,-0.06145579,0.01807523,4.441128,4.846054,33.66,33.66,Sess03_script06_M001,neutral,2.9,2.9,neutral,3,1,neutral,2,3,neutral,3,3,neutral,3,4,neutral,3,4,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
236,29.917,41.792,0.01807523,-0.07230093,4.846054,4.694847,33.66,33.66,Sess03_script06_F002,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,4,neutral,3,4,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3
237,41.792,44.381,-0.07230093,0.09760625,4.694847,4.723038,33.66,33.68,Sess03_script06_M002,neutral;angry,2.4,3.2,angry,2,3,angry,2,3,neutral,3,3,neutral,3,4,angry,2,4,neutral,2,3,neutral,2,3,angry,3,2,neutral,3,4,angry,2,3
238,44.381,48.266,0.09760625,-0.2132877,4.723038,4.665375,33.68,33.68,Sess03_script06_F003,neutral,2.6,3.1,angry,3,3,neutral,3,3,neutral,3,3,neutral,3,4,angry,2,4,neutral,2,3,neutral,2,3,neutral,3,2,neutral,3,3,neutral,2,3
239,48.266,54.149,-0.2132877,0.08314607,4.665375,4.658968,33.68,33.73,Sess03_script06_F004,neutral,2.6,3.1,neutral,2,3,disgust,3,3,neutral,3,3,disgust,3,4,angry,2,4,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3
240,54.149,59.177,0.08314607,-0.05061065,4.658968,4.682033,33.73,33.71,Sess03_script06_M003,angry,2.2,3.8,angry,2,4,disgust,2,3,angry,3,4,angry,3,4,angry,2,5,angry,2,2,disgust,2,4,angry,2,4,angry,2,4,angry,2,4
241,59.177,61.816,-0.05061065,-0.1265266,4.682033,4.693566,33.71,33.68,Sess03_script06_F005,neutral,2.6,3,neutral,2,3,neutral,3,3,neutral,3,3,disgust,3,4,neutral,2,3,neutral,2,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3
242,61.816,78.213,-0.1265266,-0.2675134,4.693566,4.793139,33.68,33.65,Sess03_script06_M004,neutral,3.1,3.3,angry,3,4,angry,4,3,neutral,3,3,neutral,3,4,angry,4,4,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,angry,3,4
243,78.213,82.653,-0.2675134,0.1229116,4.793139,4.758541,33.65,33.65,Sess03_script06_F006,neutral,2.8,3.1,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,4,neutral,4,4,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3
244,82.653,84.721,0.1229116,-0.04338056,4.758541,4.740602,33.65,33.63,Sess03_script06_M005,neutral,2.5,3,angry,3,3,neutral,2,3,neutral,3,3,neutral,3,4,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
245,84.721,88.344,-0.04338056,0.01084514,4.740602,4.703441,33.63,33.61,Sess03_script06_F007,neutral,2.8,3,neutral,3,3,neutral,3,3,neutral,3,3,angry,3,4,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
246,88.344,90.509,0.01084514,-0.07230093,4.703441,4.547109,33.61,33.63,Sess03_script06_M006,angry,2.2,4,angry,2,5,angry,2,4,angry,3,4,angry,3,4,angry,2,5,angry,2,2,angry,2,4,angry,2,4,angry,2,4,angry,2,4
247,90.509,102.135,-0.07230093,-0.2205178,4.547109,4.589396,33.63,33.66,Sess03_script06_F008,angry,2.4,3.5,neutral,2,3,neutral,3,3,angry,3,4,angry,3,4,angry,2,4,angry,2,2,neutral,3,3,angry,2,4,angry,2,4,neutral,2,4
248,102.135,106.426,-0.2205178,-0.003615046,4.589396,4.559923,33.66,33.73,Sess03_script06_M007,angry,2.4,3.1,angry,2,3,angry,3,3,angry,3,3,angry,3,3,angry,2,5,angry,2,2,neutral,3,3,angry,2,3,neutral,2,3,angry,2,3
249,106.426,116.479,-0.003615046,-0.1012213,4.559923,4.49329,33.73,33.71,Sess03_script06_M008,happy,3.7,3.2,happy,4,3,happy,4,3,happy,3,3,happy,4,4,happy,4,4,neutral,3,3,happy,4,3,neutral,4,3,happy,4,3,neutral,3,3
250,116.479,116.982,-0.1012213,-0.06507084,4.49329,4.46638,33.71,33.73,Sess03_script06_F009,happy,3.7,3.4,happy,4,3,happy,3,3,happy,3,4,happy,4,4,happy,4,5,neutral,3,3,happy,4,3,happy,4,3,happy,4,3,neutral,4,3
251,116.982,118.85,-0.06507084,-0.03253542,4.46638,4.536858,33.73,33.71,Sess03_script06_M009,happy,4.1,3.6,happy,4,4,happy,4,4,happy,4,4,happy,4,4,happy,5,5,happy,4,3,happy,4,3,happy,4,3,happy,4,3,happy,4,3
252,118.85,122.292,-0.03253542,-0.159062,4.536858,4.872587,33.71,33.71,Sess03_script06_M010,happy,4.3,4.1,happy,4,5,happy,5,4,happy,4,4,happy,4,4,happy,5,5,happy,4,4,happy,4,4,happy,4,3,happy,4,4,happy,5,4
253,122.292,125.144,-0.159062,-0.1915975,4.872587,4.671405,33.71,33.71,Sess03_script06_F010,happy,4.2,3.9,happy,3,4,surprise,5,4,happy,4,4,happy,4,4,happy,5,5,happy,4,4,happy,4,4,happy,4,4,neutral,4,3,happy,5,3
254,125.144,131.447,-0.1915975,-0.2964338,4.671405,4.377058,33.71,33.68,Sess03_script06_M011,happy,4.6,4.5,happy,5,5,happy,5,5,happy,5,4,happy,5,4,happy,5,5,happy,4,5,happy,4,4,happy,4,4,happy,4,4,happy,5,5
255,131.447,132.61,-0.2964338,-0.1337567,4.377058,4.878088,33.68,33.71,Sess03_script06_F011,happy,4.6,4.2,happy,4,4,happy,5,4,happy,5,4,happy,5,5,happy,5,5,happy,5,5,happy,4,4,happy,4,4,happy,4,3,happy,5,4
256,132.61,137.7,-0.1337567,-0.7230093,4.878088,4.784169,33.71,33.66,Sess03_script06_M012,happy,4.7,4.4,fear,5,4,surprise,4,5,happy,5,4,happy,5,5,surprise,5,5,happy,5,5,happy,5,4,surprise,4,4,surprise,4,4,happy,5,4
257,137.7,144.586,-0.7230093,-0.1156815,4.784169,6.031107,33.66,33.61,Sess03_script06_F012,happy;surprise,4.5,4.3,fear,3,5,surprise,5,4,surprise,4,4,happy,5,5,surprise,5,5,happy,5,5,happy,5,4,happy,4,4,surprise,4,3,neutral,5,4
258,144.586,149.315,-0.1156815,-0.02530533,6.031107,4.312988,33.61,33.55,Sess03_script06_M013,happy,4.2,4.4,fear,3,4,happy,5,4,neutral,4,4,happy,5,5,surprise,5,5,happy,5,5,happy,4,5,happy,4,4,neutral,3,4,neutral,4,4
259,149.315,158.225,-0.02530533,2.443772,4.312988,3.984947,33.55,33.47,Sess03_script06_F013,surprise,4.1,4,neutral,3,2,surprise,5,4,surprise,4,4,surprise,5,5,surprise,5,5,happy,5,5,surprise,3,4,happy,4,4,neutral,3,4,neutral,4,3
260,158.225,161.178,2.443772,-0.07591598,3.984947,4.626933,33.47,33.45,Sess03_script06_M014,surprise,3.7,3.9,surprise,3,2,surprise,3,4,surprise,4,4,surprise,5,5,surprise,5,5,neutral,5,5,surprise,3,4,surprise,4,4,neutral,3,3,neutral,2,3
261,161.178,169.885,-0.07591598,0.1048364,4.626933,4.614119,33.45,33.45,Sess03_script06_F014,neutral;surprise,3.7,3.7,surprise,3,2,neutral,3,3,surprise,4,4,surprise,5,5,surprise,5,5,neutral,5,5,neutral,3,3,surprise,4,4,neutral,3,3,neutral,2,3
262,169.885,172.158,0.1048364,0,4.614119,4.602586,33.45,33.5,Sess03_script06_M015,surprise,3.7,3.7,surprise,3,2,surprise,3,3,surprise,4,4,surprise,5,5,surprise,5,5,neutral,5,5,neutral,3,3,surprise,4,4,neutral,3,3,surprise,2,3
263,172.158,175.637,0,-0.003615046,4.602586,4.592335,33.5,33.53,Sess03_script06_F015,neutral;surprise,3.7,3.6,neutral,3,1,surprise,3,3,surprise,4,4,surprise,5,5,surprise,5,5,neutral,5,5,neutral,3,3,surprise,4,4,neutral,3,3,neutral,2,3
264,175.637,177.331,-0.003615046,0,4.592335,4.579521,33.53,33.55,Sess03_script06_M016,surprise,3.8,3.8,neutral,3,2,surprise,3,3,surprise,4,4,surprise,5,5,surprise,5,5,surprise,5,5,surprise,3,3,surprise,4,4,neutral,3,4,neutral,3,3
265,177.331,177.78,0,-0.01084514,4.579521,4.564144,33.55,33.55,Sess03_script06_F016,surprise,3.9,3.8,neutral,3,2,surprise,3,3,surprise,4,4,surprise,5,5,surprise,5,5,surprise,5,5,surprise,4,4,surprise,4,4,neutral,3,3,neutral,3,3
266,177.78,183.611,-0.01084514,0.02169028,4.564144,4.55133,33.55,33.59,Sess03_script06_M017,surprise,4.8,4.9,surprise,4,5,happy,5,5,surprise,5,5,surprise,5,5,surprise,5,5,surprise,5,5,happy,5,5,surprise,5,5,surprise,4,4,surprise,5,5
267,183.611,186.379,0.02169028,0.09037616,4.55133,4.565425,33.59,33.59,Sess03_script06_F017,happy,4.9,4.6,surprise,5,4,happy,5,5,surprise,5,4,happy,5,5,happy,5,5,surprise,5,5,happy,5,5,surprise,5,5,happy,4,3,happy,5,5
268,186.379,189.134,0.09037616,0.1879824,4.565425,4.603868,33.59,33.65,Sess03_script06_M018,happy,4.9,4.7,happy,5,5,surprise,5,5,surprise,5,4,happy,5,5,happy,5,5,surprise,5,5,happy,5,5,happy,5,5,surprise,4,3,happy,5,5
269,189.134,190.58,0.1879824,-0.06507084,4.603868,4.652561,33.65,33.63,Sess03_script06_F018,happy,4.8,4.5,angry,5,4,happy,5,5,surprise,4,4,happy,5,5,happy,5,5,surprise,5,5,happy,5,5,happy,5,5,happy,4,3,happy,5,4
270,190.58,192.891,-0.06507084,0.05061065,4.652561,4.480852,33.63,33.65,Sess03_script06_M019,happy,4.6,4.8,angry,5,5,happy,4,5,happy,4,4,happy,5,5,happy,5,5,surprise,5,5,surprise,4,5,happy,5,5,angry,4,4,angry,5,5
271,192.891,197.571,0.05061065,-0.0469956,4.480852,5.785801,33.65,33.65,Sess03_script06_F019,happy,4.7,4.6,happy,5,5,happy,5,5,happy,5,4,happy,5,5,happy,5,5,happy,5,5,happy,4,4,happy,5,5,happy,4,4,happy,4,4
272,197.571,201.417,-0.0469956,-0.5747924,5.785801,4.59324,33.65,33.63,Sess03_script06_M020,happy,4.8,4.6,happy,5,5,surprise,5,5,happy,5,4,happy,5,5,happy,5,5,happy,5,5,happy,4,4,happy,5,5,happy,4,4,happy,5,4
273,201.417,209.187,-0.5747924,-0.07230093,4.59324,4.967963,33.63,33.61,Sess03_script06_F020,happy,4.5,4.4,neutral,3,4,happy,4,5,happy,5,4,happy,5,5,happy,5,5,happy,5,5,happy,4,4,happy,5,5,happy,4,3,happy,5,4
274,209.187,212.081,-0.07230093,0.07953102,4.967963,4.689345,33.61,33.61,Sess03_script06_M021,neutral,2.8,3.5,neutral,2,3,neutral,2,3,neutral,3,4,surprise,3,4,neutral,2,3,neutral,3,3,happy,4,4,fear,2,5,neutral,3,3,neutral,4,3
275,212.081,212.687,0.07953102,0.9507572,4.689345,4.682938,33.61,33.61,Sess03_script06_F021,neutral,2.7,3.4,neutral,3,3,neutral,2,3,neutral,3,4,surprise,3,4,neutral,2,3,neutral,3,3,neutral,3,3,fear,2,5,neutral,3,3,neutral,3,3
276,212.687,215.43,0.9507572,-0.1735222,4.682938,4.623993,33.61,33.63,Sess03_script06_M022,neutral,2.6,3.4,neutral,2,3,angry,2,3,neutral,3,4,surprise,3,4,neutral,2,3,neutral,3,3,neutral,3,3,fear,2,5,neutral,3,3,neutral,3,3
277,215.43,221.786,-0.1735222,0.01084514,4.623993,4.622712,33.63,33.63,Sess03_script06_F022,neutral,2.9,3.5,neutral,2,3,neutral,4,3,neutral,3,3,neutral,3,4,neutral,2,3,happy,5,5,neutral,3,3,fear,2,5,neutral,3,3,neutral,2,3
278,221.786,231.423,0.01084514,0.003615046,4.622712,4.5753,33.63,33.63,Sess03_script06_M023,fear,2.4,3.9,neutral,2,4,fear,3,4,fear,3,4,surprise,2,4,angry,2,5,fear,2,2,neutral,3,4,fear,2,5,neutral,3,3,angry,2,4
279,231.423,238.265,0.003615046,-0.1301417,4.5753,4.585551,33.63,33.63,Sess03_script06_F023,neutral,3,3.4,neutral,3,3,neutral,4,3,neutral,4,4,surprise,2,4,neutral,4,3,neutral,2,3,neutral,3,3,fear,2,5,neutral,3,3,neutral,3,3
280,238.265,241.607,-0.1301417,0.003615046,4.585551,4.568893,33.63,33.65,Sess03_script06_M024,neutral,3.4,3.5,neutral,1,3,happy,5,4,neutral,4,4,surprise,2,4,neutral,4,3,neutral,2,3,happy,4,3,happy,5,5,neutral,3,3,neutral,4,3
281,241.607,245.266,0.003615046,1.746067,4.568893,4.556079,33.65,33.65,Sess03_script06_F024,neutral,3.5,3.4,neutral,3,3,neutral,5,3,neutral,4,4,happy,4,4,neutral,4,3,neutral,2,3,neutral,3,3,happy,4,5,neutral,3,3,neutral,3,3
282,245.266,246.478,1.746067,-0.5169516,4.556079,4.558641,33.65,33.66,Sess03_script06_M025,neutral,3,3.3,angry,2,3,neutral,4,3,neutral,4,4,happy,4,4,neutral,2,3,neutral,2,3,angry,3,3,happy,4,4,neutral,3,3,neutral,2,3
283,246.478,253.638,-0.5169516,-0.1301417,4.558641,4.576958,33.66,33.66,Sess03_script06_F025,neutral;surprise,3.5,3.6,surprise,3,3,surprise,4,4,surprise,4,4,happy,5,4,neutral,2,3,surprise,5,4,neutral,3,3,happy,4,5,neutral,3,3,neutral,2,3
284,253.638,258.247,-0.1301417,-0.4301905,4.576958,4.553892,33.66,33.66,Sess03_script06_M026,happy,4.5,4.2,surprise,4,4,happy,5,4,surprise,4,4,happy,5,4,happy,5,4,happy,5,5,happy,4,4,happy,5,5,surprise,4,4,happy,4,4
285,258.247,260.728,-0.4301905,-0.2132877,4.553892,4.507761,33.66,33.65,Sess03_script06_F026,happy,4.5,3.8,neutral,4,3,happy,5,3,surprise,4,4,happy,5,4,happy,5,4,happy,5,5,happy,4,4,happy,5,5,neutral,4,3,neutral,4,3
286,260.728,263.906,-0.2132877,-0.08676112,4.507761,4.485978,33.65,33.65,Sess03_script06_M027,happy,4.4,4,happy,4,3,happy,5,4,happy,4,4,happy,5,4,happy,5,4,happy,5,5,happy,4,4,happy,4,5,neutral,4,3,happy,4,4
287,263.906,283.875,-0.08676112,-0.2675134,4.485978,4.407812,33.65,33.65,Sess03_script06_F027,happy,3.9,3.7,neutral,2,3,happy,4,4,surprise,4,4,happy,4,4,happy,5,4,happy,5,5,neutral,4,3,happy,4,4,neutral,3,3,neutral,4,3
288,283.875,293.296,-0.2675134,2.020811,4.407812,4.31555,33.65,33.63,Sess03_script06_M028,neutral;happy,3.7,3.2,neutral,2,3,happy,4,3,happy,4,3,happy,4,3,happy,4,3,happy,5,4,neutral,4,3,neutral,4,4,neutral,3,3,neutral,3,3
289,293.296,299.388,2.020811,-0.1012213,4.31555,4.306581,33.63,33.63,Sess03_script06_F028,happy,4.1,3.8,neutral,4,4,happy,4,5,happy,4,4,happy,5,4,happy,4,3,happy,5,5,neutral,3,3,happy,4,4,happy,4,3,happy,4,3
290,299.388,303.455,-0.1012213,-0.1048364,4.306581,4.283515,33.63,33.63,Sess03_script06_M029,happy,4.5,4.4,happy,4,4,happy,5,4,happy,4,4,happy,5,5,happy,5,5,happy,5,5,happy,4,4,happy,4,5,happy,4,4,happy,5,4
291,303.455,304.133,-0.1048364,-0.3795799,4.283515,4.273264,33.63,33.61,Sess03_script06_F029,happy,4.4,4.1,neutral,4,3,happy,5,4,happy,4,4,happy,5,5,happy,5,5,happy,5,5,neutral,3,3,happy,4,5,neutral,4,3,happy,5,4
292,304.133,313.888,-0.3795799,0.02169028,4.273264,4.218163,33.61,33.65,Sess03_script06_M030,happy,4.8,4.8,happy,5,5,happy,4,5,happy,5,5,happy,5,5,happy,5,5,happy,5,5,happy,5,4,happy,5,5,happy,4,4,happy,5,5
293,313.888,315.8,0.02169028,-0.01084514,4.218163,4.284797,33.65,33.61,Sess03_script06_F030,happy,4.7,4.1,happy,5,3,happy,5,4,happy,4,4,happy,5,5,happy,5,5,happy,5,5,neutral,4,3,happy,5,5,happy,4,3,happy,5,4
294,3.683,11.389,-0.3542745,-0.3434294,3.283369,3.37041,30.35,30.27,Sess03_impro01_F001,neutral,2.1,2.4,neutral,2,2,sad,2,2,neutral,2,3,neutral,2,2,neutral,2,2,neutral,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
295,11.389,13.231,-0.3434294,0.01084514,3.37041,3.323049,30.27,30.27,Sess03_impro01_M001,neutral,2.2,2.2,neutral,3,1,sad,2,2,neutral,2,3,neutral,2,2,sad,2,1,neutral,2,2,neutral,3,3,neutral,2,2,neutral,2,3,neutral,2,3
