Numb,Wav,,ECG,,E4-EDA,,E4-TEMP,,Segment ID,Total Evaluation,,,Eval01F,,,Eval02M,,,Eval03F,,,Eval04F,,,Eval05M,,,Eval06M,,,Eval07M,,,Eval08F,,,Eval09M,,,Eval10F,,
199,257.242,264.321,-0.04338056,-0.05784074,0.378038,0.372912,32.27,32.27,Sess02_script04_M016,angry,1.5,3.9,angry,1,4,angry,2,4,angry,2,4,angry,1,4,angry,1,5,angry,1,1,angry,3,4,angry,1,5,angry,2,4,angry,1,4
200,264.321,272.168,-0.05784074,0.01446019,0.372912,0.371631,32.27,32.29,Sess02_script04_F014,angry,1.7,3.6,angry,2,4,neutral,2,3,angry,2,4,angry,1,4,fear,1,5,angry,1,1,neutral,3,3,angry,1,5,angry,2,4,neutral,2,3
201,272.168,277.078,0.01446019,0.07230093,0.371631,0.366505,32.29,32.27,Sess02_script04_M017,angry,1.2,4.6,angry,1,5,surprise,1,5,angry,2,5,angry,1,5,angry,1,5,angry,1,1,angry,1,5,angry,1,5,angry,2,5,angry,1,5
202,277.078,278.912,0.07230093,0.2494382,0.366505,0.372912,32.27,32.23,Sess02_script04_F015,angry,1.7,3.7,fear,2,4,angry,2,4,angry,2,4,angry,1,5,angry,1,5,fear,1,1,angry,2,3,angry,1,5,neutral,3,3,neutral,2,3
203,278.912,289.262,0.2494382,0.1265266,0.372912,0.366505,32.23,32.21,Sess02_script04_M018,angry,1.6,3.4,angry,2,3,angry,2,4,angry,2,4,angry,1,5,angry,1,4,angry,1,1,angry,2,2,angry,1,5,neutral,3,3,angry,1,3
204,289.262,292.464,0.1265266,-0.1373718,0.366505,0.366505,32.21,32.18,Sess02_script04_M019,angry,1.2,4.1,angry,1,4,angry,1,5,angry,2,4,angry,1,5,angry,1,5,angry,1,1,angry,1,4,angry,1,5,angry,2,4,angry,1,4
205,292.464,296.261,-0.1373718,-0.09399121,0.366505,0.367786,32.18,32.18,Sess02_script04_F016,angry,1.9,3.6,angry,3,3,angry,2,4,angry,2,4,angry,1,5,fear,1,5,angry,1,1,neutral,3,3,angry,1,5,angry,3,3,neutral,2,3
206,296.261,305.446,-0.09399121,-0.03615047,0.367786,0.365223,32.18,32.16,Sess02_script04_M020,angry,1.7,3.7,angry,2,4,angry,2,4,angry,2,4,angry,1,5,fear,1,5,angry,1,1,neutral,3,3,angry,1,5,angry,3,3,angry,1,3
207,305.446,322.622,-0.03615047,0.06507084,0.365223,0.363942,32.16,32.15,Sess02_script04_M021,angry,1.3,4.2,angry,1,4,angry,1,4,angry,2,5,angry,1,5,fear,1,5,fear,1,1,angry,2,4,angry,1,5,angry,2,5,angry,1,4
208,322.622,328.002,0.06507084,-0.1084514,0.363942,0.36266,32.15,32.13,Sess02_script04_F017,angry,1.8,3.7,angry,2,4,angry,2,3,angry,2,4,angry,1,5,fear,1,5,fear,1,1,angry,2,4,fear,2,5,neutral,3,3,fear,2,3
209,328.002,358.98,-0.1084514,0.003615046,0.36266,0.357534,32.13,32.03,Sess02_script04_M022,angry,1.5,3.9,fear,2,4,angry,2,4,angry,2,4,angry,1,4,fear,1,5,angry,1,1,angry,2,4,angry,1,5,angry,2,4,angry,1,4
210,358.98,370.268,0.003615046,-0.01446019,0.357534,0.357534,32.03,32.07,Sess02_script04_M023,angry,1.9,3.5,angry,2,4,angry,2,3,angry,2,4,angry,1,4,angry,1,5,fear,1,1,neutral,3,2,angry,2,5,neutral,3,4,angry,2,3
211,370.268,382.554,-0.01446019,-0.09037616,0.357534,0.349845,32.07,32.05,Sess02_script04_M024,angry,1.7,3.4,angry,2,3,angry,2,4,angry,2,4,angry,1,4,fear,1,5,angry,1,1,angry,2,2,angry,2,5,angry,2,4,angry,2,2
212,382.554,385.714,-0.09037616,0.01446019,0.349845,0.352408,32.05,32,Sess02_script04_F018,angry,1.8,3.3,neutral,2,3,angry,2,3,angry,2,4,angry,1,4,fear,1,5,fear,1,1,neutral,3,3,angry,2,5,neutral,2,3,fear,2,2
213,385.714,395.226,0.01446019,0.01084514,0.352408,0.35369,32,31.95,Sess02_script04_M025,neutral,2.1,3,fear,2,3,neutral,3,3,neutral,2,2,neutral,1,4,fear,2,4,fear,1,1,neutral,3,3,angry,2,5,neutral,3,3,fear,2,2
214,395.226,412.546,0.01084514,-0.0542257,0.35369,0.348564,31.95,31.93,Sess02_script04_M026,fear,2,3.3,fear,2,3,fear,2,4,neutral,2,3,neutral,1,4,fear,1,4,fear,1,1,neutral,3,3,fear,2,5,neutral,4,3,fear,2,3
215,412.546,422.8,-0.0542257,-0.1048364,0.348564,0.35369,31.93,31.85,Sess02_script04_M027,fear,2.4,3.5,fear,4,4,fear,2,3,neutral,3,4,neutral,1,4,fear,2,4,fear,1,1,neutral,3,4,fear,2,5,angry,4,3,fear,2,3
216,422.8,426.236,-0.1048364,0.007230093,0.35369,0.348564,31.85,31.83,Sess02_script04_F019,fear,2,3.2,fear,2,3,neutral,3,3,neutral,2,3,surprise,1,4,fear,1,4,fear,1,1,neutral,3,3,fear,2,5,neutral,3,3,fear,2,3
217,426.236,426.729,0.007230093,-0.09037616,0.348564,0.35369,31.83,31.85,Sess02_script04_M028,surprise,2.1,3.3,fear,2,3,surprise,3,3,neutral,3,3,surprise,1,4,fear,1,5,surprise,1,1,surprise,3,4,fear,2,4,neutral,3,3,neutral,2,3
218,426.729,428.994,-0.09037616,-0.05061065,0.35369,0.351127,31.85,31.87,Sess02_script04_F020,fear,2,3.3,fear,2,4,surprise,3,3,neutral,3,3,surprise,1,4,fear,1,5,surprise,1,1,angry,2,4,fear,2,4,neutral,3,3,fear,2,2
219,428.994,430.639,-0.05061065,-0.01446019,0.351127,0.35369,31.87,31.85,Sess02_script04_M029,angry,1.6,4,fear,2,5,surprise,2,4,surprise,2,4,angry,1,4,fear,1,5,surprise,1,1,angry,2,5,angry,2,4,angry,2,4,fear,1,4
220,430.639,436.356,-0.01446019,-0.01807523,0.35369,0.347283,31.85,31.85,Sess02_script04_F021,neutral;fear;surprise,1.9,3.5,fear,2,3,surprise,3,4,neutral,2,4,surprise,1,4,fear,1,5,surprise,1,1,angry,2,4,fear,2,4,neutral,3,3,neutral,2,3
221,436.356,443.811,-0.01807523,-0.09760625,0.347283,0.346001,31.85,31.85,Sess02_script04_M030,fear,1.6,3.7,fear,1,4,surprise,1,4,fear,2,4,surprise,1,5,fear,1,5,fear,1,1,neutral,3,3,fear,2,5,surprise,2,4,fear,2,2
222,443.811,447.643,-0.09760625,0,0.346001,0.346001,31.85,31.85,Sess02_script04_F022,fear,1.7,3.6,fear,2,4,surprise,2,4,fear,2,4,fear,1,5,fear,1,5,fear,1,1,neutral,3,3,surprise,2,5,surprise,2,3,fear,1,2
223,447.643,452.658,0,-0.08676112,0.346001,0.346001,31.85,31.85,Sess02_script04_M031,fear,1.6,4.1,fear,1,5,angry,2,4,angry,2,4,fear,1,5,fear,1,5,fear,1,1,angry,3,4,surprise,1,5,angry,3,4,fear,1,4
224,452.658,454.122,-0.08676112,0.3217391,0.346001,0.351127,31.85,31.85,Sess02_script04_F023,neutral;fear,1.9,3.6,fear,2,3,neutral,3,3,angry,2,4,fear,1,5,fear,1,5,fear,1,1,neutral,3,3,surprise,1,5,neutral,3,4,neutral,2,3
225,454.122,456.261,0.3217391,-0.01446019,0.351127,0.349845,31.85,31.83,Sess02_script04_M032,angry,1.5,4.3,fear,1,5,angry,2,5,angry,2,4,fear,1,5,angry,1,5,fear,1,1,angry,3,4,angry,1,5,angry,2,5,fear,1,4
226,456.261,458.2,-0.01446019,0.02169028,0.349845,0.348564,31.83,31.85,Sess02_script04_F024,fear,1.6,3.8,fear,1,4,angry,2,4,angry,2,4,fear,1,5,fear,1,5,fear,1,1,angry,2,3,angry,1,5,neutral,3,3,fear,2,4
227,458.2,462.8,0.02169028,-0.01446019,0.348564,0.349845,31.85,31.83,Sess02_script04_M033,fear,1.5,3.2,fear,1,2,angry,2,4,neutral,2,4,fear,1,5,fear,1,2,fear,1,1,angry,2,4,angry,1,5,neutral,3,3,fear,1,2
228,4.006,10.291,-0.04338056,-0.05784074,0.044852,0.06023,30.81,30.85,Sess02_script05_M001,neutral,2.9,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
229,10.291,13.116,-0.05784074,-0.0542257,0.06023,0.065356,30.85,30.91,Sess02_script05_F001,neutral,2.9,3,neutral,2,3,disgust,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
230,13.116,17.45,-0.0542257,-0.02169028,0.065356,0,30.91,30.93,Sess02_script05_M002,neutral,2.7,2.9,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,disgust,3,3,neutral,3,3,neutral,3,3
231,17.45,21.439,-0.02169028,0,0,0,30.93,30.95,Sess02_script05_F002,neutral,2.7,2.9,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
232,21.439,35.623,0,-0.02530533,0,0.04357,30.95,31.05,Sess02_script05_M003,neutral,3.1,2.8,neutral,4,3,disgust,1,2,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,2,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3
233,35.623,37.392,-0.02530533,-0.003615046,0.04357,0.019222,31.05,31.05,Sess02_script05_F003,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
234,37.392,55.471,-0.003615046,0.02169028,0.019222,0.057667,31.05,31.09,Sess02_script05_M004,neutral,2.6,2.8,neutral,2,3,disgust,3,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3,disgust,3,3,neutral,3,3,neutral,3,3
235,55.471,62.236,0.02169028,0,0.057667,0.065356,31.09,31.07,Sess02_script05_F004,neutral,2.5,2.8,neutral,2,3,disgust,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3
236,62.236,72.314,0,0,0.065356,0.084578,31.07,31.17,Sess02_script05_M005,neutral,2.7,2.8,neutral,3,3,disgust,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3
237,72.314,75.847,0,0.02892037,0.084578,0.089704,31.17,31.17,Sess02_script05_F005,neutral,2.8,2.8,neutral,3,3,disgust,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
238,75.847,86.835,0.02892037,0.2024426,0.089704,0.046133,31.17,31.21,Sess02_script05_M006,neutral,2.7,2.9,neutral,2,3,disgust,3,3,neutral,3,3,neutral,2,3,neutral,2,3,disgust,3,2,neutral,4,3,disgust,2,3,neutral,4,3,neutral,2,3
239,86.835,92.588,0.2024426,-0.0469956,0.046133,0.105082,31.21,31.21,Sess02_script05_F006,neutral,3,2.9,surprise,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,surprise,3,2,surprise,4,3,neutral,2,3,neutral,3,3,neutral,2,3
240,92.588,102.353,-0.0469956,-0.003615046,0.105082,0.135837,31.21,31.21,Sess02_script05_M007,neutral,2.9,2.8,neutral,3,3,neutral,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
241,102.353,107.601,-0.003615046,-0.003615046,0.135837,0.135837,31.21,31.21,Sess02_script05_F007,neutral,2.8,2.8,disgust,2,3,disgust,2,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
242,107.601,119.154,-0.003615046,-0.05784074,0.135837,0.137119,31.21,31.25,Sess02_script05_M008,neutral;disgust,2,2.8,disgust,1,3,disgust,1,2,neutral,2,3,neutral,2,3,neutral,2,3,disgust,3,2,disgust,2,3,disgust,2,3,neutral,3,3,neutral,2,3
243,119.154,121.927,-0.05784074,-0.0469956,0.137119,0.102519,31.25,31.23,Sess02_script05_F008,neutral,2.5,2.9,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,3,2,neutral,3,3,disgust,2,3,neutral,3,3,neutral,3,3
244,121.927,127.654,-0.0469956,-0.03253542,0.102519,0.066637,31.23,31.25,Sess02_script05_M009,neutral,2.6,2.8,neutral,2,3,disgust,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,disgust,2,3,neutral,3,3,neutral,3,3
245,127.654,129.519,-0.03253542,-0.03976551,0.066637,0.064074,31.25,31.23,Sess02_script05_F009,neutral,2.8,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
246,129.519,133.071,-0.03976551,-0.03253542,0.064074,0.053822,31.23,31.23,Sess02_script05_M010,neutral,2.8,2.8,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
247,133.071,135.01,-0.03253542,0,0.053822,0.055104,31.23,31.27,Sess02_script05_F010,neutral,2.9,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,3
248,135.01,140.402,0,-0.003615046,0.055104,0.06023,31.27,31.25,Sess02_script05_M011,neutral,2.3,2.8,neutral,2,3,disgust,2,2,neutral,3,3,neutral,2,3,neutral,2,3,disgust,3,2,disgust,2,3,disgust,2,3,neutral,3,3,neutral,2,3
249,140.402,142.462,-0.003615046,0,0.06023,0.056385,31.25,31.25,Sess02_script05_F011,neutral,2.7,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
250,142.462,151.945,0,0,0.056385,0.064074,31.25,31.27,Sess02_script05_M012,neutral,2.5,2.9,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,2,3,neutral,2,3,neutral,3,3,neutral,2,3
251,151.945,155.076,0,-0.05061065,0.064074,0.046133,31.27,31.27,Sess02_script05_F012,neutral,2.4,2.8,neutral,1,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
252,155.076,182.407,-0.05061065,-0.003615046,0.046133,0.089704,31.27,31.27,Sess02_script05_M013,neutral,2.5,2.8,neutral,3,3,disgust,2,2,neutral,3,3,neutral,3,3,neutral,3,3,disgust,3,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
253,182.407,186.128,-0.003615046,-0.01807523,0.089704,0.053822,31.27,31.27,Sess02_script05_F013,neutral,2.7,2.8,neutral,3,3,disgust,1,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,disgust,2,3,neutral,3,3,neutral,3,3
254,186.128,211.171,-0.01807523,0.09037616,0.053822,0.082015,31.27,31.37,Sess02_script05_M014,neutral,3.3,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,4,3,disgust,2,3,neutral,4,3,neutral,3,3
255,211.171,213.404,0.09037616,-0.0542257,0.082015,0.092267,31.37,31.39,Sess02_script05_F014,neutral,2.9,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,disgust,2,3,neutral,3,3,neutral,3,3
256,213.404,217.945,-0.0542257,0.02530533,0.092267,0.1038,31.39,31.37,Sess02_script05_M015,neutral,3.8,3.2,happy,4,4,happy,4,3,neutral,4,3,neutral,3,3,neutral,4,3,neutral,3,4,neutral,4,3,happy,4,3,neutral,4,3,happy,4,3
257,217.945,222.434,0.02530533,0.003615046,0.1038,0.102519,31.37,31.43,Sess02_script05_F015,neutral,2.9,3,surprise,2,3,happy,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3
258,222.434,236.271,0.003615046,-0.01446019,0.102519,0.180689,31.43,31.45,Sess02_script05_M016,neutral,2.2,2.9,disgust,2,3,angry,2,3,neutral,2,3,disgust,2,3,neutral,2,3,neutral,3,2,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,3
259,236.271,249.953,-0.01446019,0.01084514,0.180689,0.181971,31.45,31.47,Sess02_script05_F016,neutral,3.3,3.2,happy,4,4,happy,3,3,neutral,3,3,happy,3,3,neutral,3,3,happy,3,4,neutral,4,3,disgust,4,3,neutral,4,3,neutral,2,3
260,249.953,257.846,0.01084514,0,0.181971,0.256297,31.47,31.49,Sess02_script05_M017,happy,3.8,3.2,happy,4,4,happy,3,3,happy,3,3,happy,4,3,neutral,4,3,happy,4,4,neutral,4,3,disgust,4,3,neutral,4,3,happy,4,3
261,257.846,264.149,0,0.09399121,0.256297,0.317808,31.49,31.47,Sess02_script05_F017,neutral,2.6,2.9,angry,2,3,surprise,3,3,neutral,3,3,neutral,3,3,neutral,2,3,surprise,3,2,neutral,3,3,disgust,2,3,neutral,3,3,neutral,2,3
262,264.149,270.898,0.09399121,-0.01807523,0.317808,0.378038,31.47,31.51,Sess02_script05_M018,angry,2,2.9,angry,2,3,angry,2,3,neutral,2,3,angry,1,3,angry,2,3,angry,3,2,angry,2,3,surprise,2,3,neutral,2,3,angry,2,3
263,270.898,290.881,-0.01807523,-0.0469956,0.378038,0.435705,31.51,31.53,Sess02_script05_F018,angry,1.8,3.2,angry,1,3,angry,2,3,angry,2,3,angry,1,4,angry,2,4,angry,2,2,angry,2,3,disgust,2,4,neutral,2,3,angry,2,3
264,290.881,299.99,-0.0469956,0.07953102,0.435705,0.438268,31.53,31.53,Sess02_script05_F019,angry,2.4,3.2,angry,3,3,surprise,2,3,angry,2,3,angry,1,4,angry,2,4,angry,2,2,neutral,4,3,disgust,2,4,neutral,4,3,angry,2,3
265,299.99,318.75,0.07953102,-0.07591598,0.438268,0.571543,31.53,31.59,Sess02_script05_M019,angry,1.8,3.6,angry,2,4,angry,2,4,angry,2,4,disgust,1,4,angry,2,4,angry,1,1,angry,3,4,angry,2,4,angry,2,4,angry,1,3
266,4.686,6.022,0.01446019,-0.04338056,0.444675,0.504905,31.47,31.47,Sess02_script06_F001,neutral,2.9,3,disgust,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
267,6.022,8.017,-0.04338056,0.05784074,0.504905,0.507468,31.47,31.49,Sess02_script06_M001,neutral,2.9,3,neutral,2,3,angry,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
268,8.017,9.679,0.05784074,0.01084514,0.507468,0.560009,31.49,31.47,Sess02_script06_F002,neutral,2.9,3,angry,3,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
269,9.679,14.776,0.01084514,0.01446019,0.560009,0.167875,31.47,30.57,Sess02_script06_M002,neutral,2.8,2.9,neutral,2,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
270,14.776,22.051,0.01446019,0.2132877,0.167875,0.175563,30.57,30.61,Sess02_script06_F003,neutral,2.9,3,angry,2,4,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
271,22.051,25.147,0.2132877,-0.003615046,0.175563,0.178126,30.61,30.67,Sess02_script06_M003,neutral,2.9,2.8,surprise,2,2,surprise,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
272,25.147,27.164,-0.003615046,-0.1337567,0.178126,0.175563,30.67,30.69,Sess02_script06_F004,neutral,3,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
273,27.164,37.766,-0.1337567,-0.01807523,0.175563,0.185815,30.69,30.75,Sess02_script06_M004,neutral,2.9,2.9,neutral,4,3,neutral,2,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,4,3,neutral,2,3
274,37.766,43.603,-0.01807523,-0.05061065,0.185815,0.193504,30.75,30.73,Sess02_script06_F005,neutral,2.8,2.9,disgust,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,2,3,neutral,3,3,neutral,2,3
275,43.603,49.371,-0.05061065,0.007230093,0.193504,0.193504,30.73,30.75,Sess02_script06_M005,neutral,2.1,2.9,angry,3,3,surprise,2,3,neutral,2,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
276,49.371,58.734,0.007230093,0.4157304,0.193504,0.194786,30.75,30.79,Sess02_script06_F006,neutral,2.4,2.9,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
277,58.734,72.468,0.4157304,-0.02530533,0.194786,0.197349,30.79,30.83,Sess02_script06_M006,neutral,2.3,3,neutral,3,4,disgust,2,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
278,72.468,80.589,-0.02530533,0.01084514,0.197349,0.202475,30.83,30.81,Sess02_script06_F007,neutral,2.3,2.8,neutral,2,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
279,80.589,93.585,0.01084514,-0.02530533,0.202475,0.203756,30.81,30.85,Sess02_script06_F008,neutral,2.4,2.8,neutral,3,3,neutral,2,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
280,93.585,110.803,-0.02530533,0.0469956,0.203756,0.194786,30.85,30.87,Sess02_script06_M007,neutral,2.5,2.9,disgust,4,3,disgust,3,4,neutral,3,3,neutral,2,3,neutral,2,3,disgust,2,2,neutral,2,3,disgust,2,3,neutral,3,2,neutral,2,3
281,110.803,114.531,0.0469956,0.09760625,0.194786,0.197349,30.87,30.95,Sess02_script06_F009,neutral,2.5,2.9,neutral,3,3,disgust,3,3,neutral,3,3,disgust,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,3,3
282,114.531,126.708,0.09760625,0.09760625,0.197349,0.197349,30.95,30.95,Sess02_script06_M008,angry,2.2,2.9,angry,2,3,angry,3,3,neutral,3,3,disgust,2,3,angry,2,3,angry,2,2,angry,2,3,disgust,2,3,neutral,2,3,angry,2,3
283,126.708,139.05,0.09760625,0.09760625,0.197349,0.197349,30.95,30.95,Sess02_script06_F010,neutral,2.4,2.9,angry,2,3,disgust,3,3,neutral,3,3,neutral,2,3,neutral,3,3,angry,2,2,neutral,2,3,disgust,2,3,neutral,3,3,neutral,2,3
284,139.05,144.364,0.09760625,0.09760625,0.197349,0.197349,30.95,30.95,Sess02_script06_M009,neutral;angry,2.2,2.9,surprise,2,3,surprise,3,3,neutral,3,3,neutral,2,3,angry,2,3,angry,2,2,neutral,2,3,angry,2,3,neutral,2,3,angry,2,3
285,144.364,146.925,0.09760625,0.09760625,0.197349,0.197349,30.95,30.95,Sess02_script06_F011,neutral,2.2,2.8,disgust,3,3,neutral,2,2,neutral,3,3,neutral,2,3,angry,2,3,disgust,2,2,neutral,2,3,disgust,2,3,neutral,2,3,neutral,2,3
286,146.925,160.334,0.09760625,-0.07230093,0.197349,0.179408,30.95,30.95,Sess02_script06_M010,angry,2,3.3,angry,1,4,angry,2,4,angry,3,3,disgust,2,3,angry,2,3,disgust,2,2,neutral,2,3,angry,2,3,neutral,2,4,angry,2,4
287,160.334,169.666,-0.07230093,0.4518808,0.179408,0.193504,30.95,30.91,Sess02_script06_F012,neutral,2.3,2.9,angry,2,2,angry,3,3,angry,3,3,disgust,2,3,neutral,2,3,disgust,2,2,neutral,2,3,disgust,2,4,neutral,3,3,neutral,2,3
288,169.666,184.859,0.4518808,0.08314607,0.193504,0.194786,30.91,30.95,Sess02_script06_M011,neutral,2.1,3,neutral,2,3,surprise,2,3,angry,2,3,neutral,2,3,angry,2,3,neutral,2,2,neutral,2,3,disgust,2,4,neutral,3,3,disgust,2,3
289,184.859,186.645,0.08314607,-0.07953102,0.194786,0.193504,30.95,30.91,Sess02_script06_F013,neutral,2.4,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,4,neutral,3,3,neutral,2,3
290,186.645,220.22,-0.07953102,-0.01446019,0.193504,0.194786,30.91,30.91,Sess02_script06_M012,neutral;angry,2,3,angry,2,3,angry,2,3,angry,2,3,neutral,2,3,neutral,2,3,neutral,2,2,disgust,2,3,disgust,2,4,neutral,2,3,angry,2,3
291,220.22,226.452,-0.01446019,0.03976551,0.194786,0.226823,30.91,30.63,Sess02_script06_F014,neutral,2.3,3.1,angry,2,4,angry,3,3,neutral,3,3,neutral,2,3,neutral,2,3,angry,2,2,neutral,2,3,disgust,2,4,neutral,3,3,neutral,2,3
292,226.452,233.242,0.03976551,0.03976551,0.226823,0.226823,30.63,30.63,Sess02_script06_M013,neutral,2.3,2.9,neutral,2,3,disgust,3,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,3,disgust,2,4,neutral,3,3,angry,2,3
293,233.242,240.013,0.03976551,0.03976551,0.226823,0.226823,30.63,30.63,Sess02_script06_F015,neutral,2.3,2.6,angry,2,2,disgust,3,2,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,1,neutral,2,3,disgust,2,3,neutral,3,3,angry,2,3
294,240.013,269.122,0.03976551,0.03976551,0.226823,0.226823,30.63,30.63,Sess02_script06_M014,neutral,2,2.9,angry,2,4,disgust,2,3,angry,2,3,neutral,2,3,neutral,2,3,disgust,2,1,neutral,2,2,disgust,2,4,neutral,2,3,neutral,2,3
295,269.122,273.011,0.03976551,0.03976551,0.226823,0.226823,30.63,30.63,Sess02_script06_F016,neutral,2.3,2.8,neutral,2,3,neutral,3,3,neutral,3,3,neutral,2,3,neutral,2,3,neutral,2,2,neutral,2,2,disgust,2,3,neutral,3,3,neutral,2,3
296,273.011,297.696,0.03976551,0.03976551,0.226823,0.226823,30.63,30.63,Sess02_script06_M015,neutral,2.3,2.7,neutral,3,3,angry,2,3,neutral,3,3,neutral,2,3,neutral,2,3,disgust,2,1,neutral,2,2,disgust,2,3,neutral,3,3,neutral,2,3
297,0,3.368,0.007230093,-0.0469956,0.425044,0.451929,29.57,29.59,Sess02_impro01_F001,neutral,3.1,2.9,neutral,4,3,neutral,3,3,neutral,3,3,neutral,3,2,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3,neutral,3,3
